
INFO: Parsed 9109 items from F:\interlude\PTSscriptIT\script\itemdata.txt
WARN: No dropable key in 8462
WARN: No tradeable key in 8462
WARN: No crystal_count key in 8462
WARN: No destroyable key in 8463
WARN: No dropable key in 8463
WARN: No tradeable key in 8463
WARN: No crystal_count key in 8463
WARN: No destroyable key in 8464
WARN: No dropable key in 8464
WARN: No tradeable key in 8464
WARN: No crystal_count key in 8464
WARN: No destroyable key in 8465
WARN: No dropable key in 8465
WARN: No tradeable key in 8465
WARN: No crystal_count key in 8465
WARN: No destroyable key in 8466
WARN: No dropable key in 8466
WARN: No tradeable key in 8466
WARN: No crystal_count key in 8466
WARN: No destroyable key in 8467
WARN: No dropable key in 8467
WARN: No tradeable key in 8467
WARN: No crystal_count key in 8467
WARN: No destroyable key in 8468
WARN: No dropable key in 8468
WARN: No tradeable key in 8468
WARN: No crystal_count key in 8468
WARN: No destroyable key in 8469
WARN: No dropable key in 8469
WARN: No tradeable key in 8469
WARN: No crystal_count key in 8469
WARN: No destroyable key in 8470
WARN: No dropable key in 8470
WARN: No tradeable key in 8470
WARN: No crystal_count key in 8470
WARN: No destroyable key in 8471
WARN: No dropable key in 8471
WARN: No tradeable key in 8471
WARN: No crystal_count key in 8471
WARN: No destroyable key in 8472
WARN: No dropable key in 8472
WARN: No tradeable key in 8472
WARN: No crystal_count key in 8472
WARN: No destroyable key in 8473
WARN: No dropable key in 8473
WARN: No tradeable key in 8473
WARN: No crystal_count key in 8473
WARN: No destroyable key in 8474
WARN: No dropable key in 8474
WARN: No tradeable key in 8474
WARN: No crystal_count key in 8474
WARN: No destroyable key in 8475
WARN: No dropable key in 8475
WARN: No tradeable key in 8475
WARN: No crystal_count key in 8475
WARN: No destroyable key in 8476
WARN: No dropable key in 8476
WARN: No tradeable key in 8476
WARN: No crystal_count key in 8476
WARN: No destroyable key in 8477
WARN: No dropable key in 8477
WARN: No tradeable key in 8477
WARN: No crystal_count key in 8477
WARN: No destroyable key in 8478
WARN: No dropable key in 8478
WARN: No tradeable key in 8478
WARN: No crystal_count key in 8478
WARN: No destroyable key in 8479
WARN: No dropable key in 8479
WARN: No tradeable key in 8479
WARN: No crystal_count key in 8479
WARN: No destroyable key in 8480
WARN: No dropable key in 8480
WARN: No tradeable key in 8480
WARN: No crystal_count key in 8480
WARN: No destroyable key in 8481
WARN: No dropable key in 8481
WARN: No tradeable key in 8481
WARN: No crystal_count key in 8481
WARN: No destroyable key in 8482
WARN: No dropable key in 8482
WARN: No tradeable key in 8482
WARN: No crystal_count key in 8482
WARN: No destroyable key in 8483
WARN: No dropable key in 8483
WARN: No tradeable key in 8483
WARN: No crystal_count key in 8483
WARN: No destroyable key in 8484
WARN: No dropable key in 8484
WARN: No tradeable key in 8484
WARN: No crystal_count key in 8484
WARN: No destroyable key in 8485
WARN: No dropable key in 8485
WARN: No tradeable key in 8485
WARN: No crystal_count key in 8485
WARN: No destroyable key in 8486
WARN: No dropable key in 8486
WARN: No tradeable key in 8486
WARN: No crystal_count key in 8486
WARN: No destroyable key in 8487
WARN: No dropable key in 8487
WARN: No tradeable key in 8487
WARN: No crystal_count key in 8487
WARN: No destroyable key in 8488
WARN: No dropable key in 8488
WARN: No tradeable key in 8488
WARN: No crystal_count key in 8488
WARN: No price key in 8488
WARN: No weight key in 8488
WARN: No destroyable key in 8489
WARN: No dropable key in 8489
WARN: No tradeable key in 8489
WARN: No crystal_count key in 8489
WARN: No price key in 8489
WARN: No weight key in 8489
WARN: No destroyable key in 8490
WARN: No dropable key in 8490
WARN: No tradeable key in 8490
WARN: No crystal_count key in 8490
WARN: No price key in 8490
WARN: No weight key in 8490
WARN: No destroyable key in 8491
WARN: No dropable key in 8491
WARN: No tradeable key in 8491
WARN: No crystal_count key in 8491
WARN: No price key in 8491
WARN: No weight key in 8491
WARN: No destroyable key in 8492
WARN: No dropable key in 8492
WARN: No tradeable key in 8492
WARN: No crystal_count key in 8492
WARN: No price key in 8492
WARN: No weight key in 8492
WARN: No destroyable key in 8493
WARN: No dropable key in 8493
WARN: No tradeable key in 8493
WARN: No crystal_count key in 8493
WARN: No price key in 8493
WARN: No weight key in 8493
WARN: No destroyable key in 8494
WARN: No dropable key in 8494
WARN: No tradeable key in 8494
WARN: No crystal_count key in 8494
WARN: No price key in 8494
WARN: No weight key in 8494
WARN: No destroyable key in 8495
WARN: No dropable key in 8495
WARN: No tradeable key in 8495
WARN: No crystal_count key in 8495
WARN: No price key in 8495
WARN: No weight key in 8495
WARN: No destroyable key in 8496
WARN: No dropable key in 8496
WARN: No tradeable key in 8496
WARN: No crystal_count key in 8496
WARN: No destroyable key in 8497
WARN: No dropable key in 8497
WARN: No tradeable key in 8497
WARN: No crystal_count key in 8497
WARN: No destroyable key in 8498
WARN: No dropable key in 8498
WARN: No tradeable key in 8498
WARN: No crystal_count key in 8498
WARN: No destroyable key in 8499
WARN: No dropable key in 8499
WARN: No tradeable key in 8499
WARN: No crystal_count key in 8499
INFO: Processing F:\projects\lucera3\dist\gameserver\data\items\8500-8599.xml...
WARN: No destroyable key in 8500
WARN: No dropable key in 8500
WARN: No tradeable key in 8500
WARN: No crystal_count key in 8500
WARN: No destroyable key in 8501
WARN: No dropable key in 8501
WARN: No tradeable key in 8501
WARN: No crystal_count key in 8501
WARN: No destroyable key in 8502
WARN: No dropable key in 8502
WARN: No tradeable key in 8502
WARN: No crystal_count key in 8502
WARN: No destroyable key in 8503
WARN: No dropable key in 8503
WARN: No tradeable key in 8503
WARN: No crystal_count key in 8503
WARN: No destroyable key in 8504
WARN: No dropable key in 8504
WARN: No tradeable key in 8504
WARN: No crystal_count key in 8504
WARN: No destroyable key in 8505
WARN: No dropable key in 8505
WARN: No tradeable key in 8505
WARN: No crystal_count key in 8505
WARN: No destroyable key in 8506
WARN: No dropable key in 8506
WARN: No tradeable key in 8506
WARN: No crystal_count key in 8506
WARN: No destroyable key in 8507
WARN: No dropable key in 8507
WARN: No tradeable key in 8507
WARN: No crystal_count key in 8507
WARN: No destroyable key in 8508
WARN: No dropable key in 8508
WARN: No tradeable key in 8508
WARN: No crystal_count key in 8508
WARN: No destroyable key in 8509
WARN: No dropable key in 8509
WARN: No tradeable key in 8509
WARN: No crystal_count key in 8509
WARN: No destroyable key in 8510
WARN: No dropable key in 8510
WARN: No tradeable key in 8510
WARN: No crystal_count key in 8510
WARN: No destroyable key in 8511
WARN: No dropable key in 8511
WARN: No tradeable key in 8511
WARN: No crystal_count key in 8511
WARN: No destroyable key in 8512
WARN: No dropable key in 8512
WARN: No tradeable key in 8512
WARN: No crystal_count key in 8512
WARN: No destroyable key in 8513
WARN: No dropable key in 8513
WARN: No tradeable key in 8513
WARN: No crystal_count key in 8513
WARN: No destroyable key in 8514
WARN: No dropable key in 8514
WARN: No tradeable key in 8514
WARN: No crystal_count key in 8514
WARN: No price key in 8514
WARN: No weight key in 8514
WARN: No destroyable key in 8515
WARN: No dropable key in 8515
WARN: No tradeable key in 8515
WARN: No crystal_count key in 8515
WARN: No destroyable key in 8516
WARN: No dropable key in 8516
WARN: No tradeable key in 8516
WARN: No crystal_count key in 8516
WARN: No destroyable key in 8517
WARN: No dropable key in 8517
WARN: No tradeable key in 8517
WARN: No crystal_count key in 8517
WARN: No destroyable key in 8518
WARN: No dropable key in 8518
WARN: No tradeable key in 8518
WARN: No crystal_count key in 8518
WARN: No destroyable key in 8519
WARN: No dropable key in 8519
WARN: No tradeable key in 8519
WARN: No crystal_count key in 8519
WARN: No destroyable key in 8520
WARN: No dropable key in 8520
WARN: No tradeable key in 8520
WARN: No crystal_count key in 8520
WARN: No destroyable key in 8521
WARN: No dropable key in 8521
WARN: No tradeable key in 8521
WARN: No crystal_count key in 8521
WARN: No destroyable key in 8522
WARN: No dropable key in 8522
WARN: No tradeable key in 8522
WARN: No crystal_count key in 8522
WARN: No destroyable key in 8523
WARN: No dropable key in 8523
WARN: No tradeable key in 8523
WARN: No crystal_count key in 8523
WARN: No destroyable key in 8524
WARN: No dropable key in 8524
WARN: No tradeable key in 8524
WARN: No crystal_count key in 8524
WARN: No destroyable key in 8525
WARN: No dropable key in 8525
WARN: No tradeable key in 8525
WARN: No crystal_count key in 8525
WARN: No destroyable key in 8526
WARN: No dropable key in 8526
WARN: No tradeable key in 8526
WARN: No crystal_count key in 8526
WARN: No destroyable key in 8527
WARN: No dropable key in 8527
WARN: No tradeable key in 8527
WARN: No price key in 8527
WARN: No destroyable key in 8528
WARN: No dropable key in 8528
WARN: No tradeable key in 8528
WARN: No price key in 8528
WARN: No destroyable key in 8529
WARN: No dropable key in 8529
WARN: No tradeable key in 8529
WARN: No crystal_count key in 8529
WARN: No price key in 8529
WARN: No destroyable key in 8530
WARN: No crystal_count key in 8530
WARN: No price key in 8530
WARN: No destroyable key in 8531
WARN: No dropable key in 8531
WARN: No tradeable key in 8531
WARN: No price key in 8531
WARN: No destroyable key in 8532
WARN: No dropable key in 8532
WARN: No tradeable key in 8532
WARN: No price key in 8532
WARN: No destroyable key in 8533
WARN: No dropable key in 8533
WARN: No tradeable key in 8533
WARN: No price key in 8533
WARN: No destroyable key in 8534
WARN: No dropable key in 8534
WARN: No tradeable key in 8534
WARN: No crystal_count key in 8534
WARN: No price key in 8534
WARN: No destroyable key in 8535
WARN: No dropable key in 8535
WARN: No tradeable key in 8535
WARN: No crystal_count key in 8535
WARN: No price key in 8535
WARN: No destroyable key in 8536
WARN: No dropable key in 8536
WARN: No tradeable key in 8536
WARN: No crystal_count key in 8536
WARN: No price key in 8536
WARN: No destroyable key in 8537
WARN: No dropable key in 8537
WARN: No tradeable key in 8537
WARN: No crystal_count key in 8537
WARN: No price key in 8537
WARN: No destroyable key in 8538
WARN: No dropable key in 8538
WARN: No tradeable key in 8538
WARN: No crystal_count key in 8538
WARN: No price key in 8538
WARN: No destroyable key in 8539
WARN: No dropable key in 8539
WARN: No tradeable key in 8539
WARN: No crystal_count key in 8539
WARN: No price key in 8539
WARN: No destroyable key in 8540
WARN: No dropable key in 8540
WARN: No tradeable key in 8540
WARN: No crystal_count key in 8540
WARN: No price key in 8540
WARN: No destroyable key in 8541
WARN: No dropable key in 8541
WARN: No tradeable key in 8541
WARN: No crystal_count key in 8541
WARN: No destroyable key in 8542
WARN: No crystal_count key in 8542
WARN: No price key in 8542
WARN: No destroyable key in 8543
WARN: No dropable key in 8543
WARN: No tradeable key in 8543
WARN: No crystal_count key in 8543
WARN: No price key in 8543
WARN: No weight key in 8543
WARN: No destroyable key in 8544
WARN: No dropable key in 8544
WARN: No tradeable key in 8544
WARN: No crystal_count key in 8544
WARN: No price key in 8544
WARN: No weight key in 8544
WARN: No destroyable key in 8545
WARN: No dropable key in 8545
WARN: No tradeable key in 8545
WARN: No crystal_count key in 8545
WARN: No price key in 8545
WARN: No weight key in 8545
WARN: No destroyable key in 8546
WARN: No dropable key in 8546
WARN: No tradeable key in 8546
WARN: No crystal_count key in 8546
WARN: No price key in 8546
WARN: No weight key in 8546
WARN: No destroyable key in 8547
WARN: No dropable key in 8547
WARN: No tradeable key in 8547
WARN: No crystal_count key in 8547
WARN: No destroyable key in 8548
WARN: No dropable key in 8548
WARN: No tradeable key in 8548
WARN: No crystal_count key in 8548
WARN: No destroyable key in 8549
WARN: No dropable key in 8549
WARN: No tradeable key in 8549
WARN: No crystal_count key in 8549
WARN: No price key in 8549
WARN: No weight key in 8549
WARN: No destroyable key in 8550
WARN: No dropable key in 8550
WARN: No tradeable key in 8550
WARN: No crystal_count key in 8550
WARN: No price key in 8550
WARN: No weight key in 8550
WARN: No destroyable key in 8551
WARN: No dropable key in 8551
WARN: No tradeable key in 8551
WARN: No crystal_count key in 8551
WARN: No price key in 8551
WARN: No weight key in 8551
WARN: No destroyable key in 8552
WARN: No dropable key in 8552
WARN: No tradeable key in 8552
WARN: No crystal_count key in 8552
WARN: No price key in 8552
WARN: No destroyable key in 8553
WARN: No dropable key in 8553
WARN: No tradeable key in 8553
WARN: No crystal_count key in 8553
WARN: No destroyable key in 8554
WARN: No dropable key in 8554
WARN: No tradeable key in 8554
WARN: No crystal_count key in 8554
WARN: No destroyable key in 8555
WARN: No dropable key in 8555
WARN: No tradeable key in 8555
WARN: No crystal_count key in 8555
WARN: No price key in 8555
WARN: No destroyable key in 8556
WARN: No dropable key in 8556
WARN: No crystal_count key in 8556
WARN: No price key in 8556
WARN: No destroyable key in 8557
WARN: No crystal_count key in 8557
WARN: No price key in 8557
WARN: No destroyable key in 8558
WARN: No crystal_count key in 8558
WARN: No price key in 8558
WARN: No destroyable key in 8559
WARN: No dropable key in 8559
WARN: No tradeable key in 8559
WARN: No crystal_count key in 8559
WARN: No price key in 8559
WARN: No destroyable key in 8560
WARN: No dropable key in 8560
WARN: No tradeable key in 8560
WARN: No crystal_count key in 8560
WARN: No destroyable key in 8561
WARN: No dropable key in 8561
WARN: No tradeable key in 8561
WARN: No crystal_count key in 8561
WARN: No destroyable key in 8562
WARN: No dropable key in 8562
WARN: No tradeable key in 8562
WARN: No crystal_count key in 8562
WARN: No destroyable key in 8563
WARN: No dropable key in 8563
WARN: No tradeable key in 8563
WARN: No crystal_count key in 8563
WARN: No destroyable key in 8564
WARN: No dropable key in 8564
WARN: No tradeable key in 8564
WARN: No crystal_count key in 8564
WARN: No destroyable key in 8565
WARN: No dropable key in 8565
WARN: No tradeable key in 8565
WARN: No crystal_count key in 8565
WARN: No destroyable key in 8566
WARN: No crystal_count key in 8566
WARN: No price key in 8566
WARN: No destroyable key in 8567
WARN: No dropable key in 8567
WARN: No tradeable key in 8567
WARN: No crystal_count key in 8567
WARN: No destroyable key in 8568
WARN: No dropable key in 8568
WARN: No tradeable key in 8568
WARN: No crystal_count key in 8568
WARN: No destroyable key in 8569
WARN: No dropable key in 8569
WARN: No tradeable key in 8569
WARN: No crystal_count key in 8569
WARN: No destroyable key in 8570
WARN: No crystal_count key in 8570
WARN: No price key in 8570
WARN: No destroyable key in 8571
WARN: No crystal_count key in 8571
WARN: No price key in 8571
WARN: No destroyable key in 8572
WARN: No crystal_count key in 8572
WARN: No price key in 8572
WARN: No destroyable key in 8573
WARN: No crystal_count key in 8573
WARN: No price key in 8573
WARN: No destroyable key in 8574
WARN: No crystal_count key in 8574
WARN: No price key in 8574
WARN: No destroyable key in 8575
WARN: No crystal_count key in 8575
WARN: No price key in 8575
WARN: No destroyable key in 8576
WARN: No crystal_count key in 8576
WARN: No price key in 8576
WARN: No destroyable key in 8577
WARN: No crystal_count key in 8577
WARN: No price key in 8577
WARN: No destroyable key in 8578
WARN: No crystal_count key in 8578
WARN: No price key in 8578
WARN: No destroyable key in 8579
WARN: No crystal_count key in 8579
WARN: No price key in 8579
WARN: No destroyable key in 8580
WARN: No crystal_count key in 8580
WARN: No price key in 8580
WARN: No destroyable key in 8581
WARN: No crystal_count key in 8581
WARN: No price key in 8581
WARN: No destroyable key in 8582
WARN: No crystal_count key in 8582
WARN: No price key in 8582
WARN: No destroyable key in 8583
WARN: No crystal_count key in 8583
WARN: No price key in 8583
WARN: No destroyable key in 8584
WARN: No crystal_count key in 8584
WARN: No price key in 8584
WARN: No destroyable key in 8585
WARN: No crystal_count key in 8585
WARN: No price key in 8585
WARN: No destroyable key in 8586
WARN: No crystal_count key in 8586
WARN: No price key in 8586
WARN: No destroyable key in 8587
WARN: No crystal_count key in 8587
WARN: No price key in 8587
WARN: No destroyable key in 8588
WARN: No crystal_count key in 8588
WARN: No price key in 8588
WARN: No destroyable key in 8589
WARN: No crystal_count key in 8589
WARN: No price key in 8589
WARN: No destroyable key in 8590
WARN: No crystal_count key in 8590
WARN: No price key in 8590
WARN: No destroyable key in 8591
WARN: No crystal_count key in 8591
WARN: No price key in 8591
WARN: No destroyable key in 8592
WARN: No dropable key in 8592
WARN: No tradeable key in 8592
WARN: No crystal_count key in 8592
WARN: No price key in 8592
WARN: No destroyable key in 8593
WARN: No dropable key in 8593
WARN: No tradeable key in 8593
WARN: No crystal_count key in 8593
WARN: No price key in 8593
WARN: No destroyable key in 8594
WARN: No dropable key in 8594
WARN: No tradeable key in 8594
WARN: No crystal_count key in 8594
WARN: No destroyable key in 8595
WARN: No dropable key in 8595
WARN: No tradeable key in 8595
WARN: No crystal_count key in 8595
WARN: No destroyable key in 8596
WARN: No dropable key in 8596
WARN: No tradeable key in 8596
WARN: No crystal_count key in 8596
WARN: No destroyable key in 8597
WARN: No dropable key in 8597
WARN: No tradeable key in 8597
WARN: No crystal_count key in 8597
WARN: No destroyable key in 8598
WARN: No dropable key in 8598
WARN: No tradeable key in 8598
WARN: No crystal_count key in 8598
WARN: No destroyable key in 8599
WARN: No dropable key in 8599
WARN: No tradeable key in 8599
WARN: No crystal_count key in 8599
INFO: Processing F:\projects\lucera3\dist\gameserver\data\items\8600-8699.xml...
WARN: No destroyable key in 8600
WARN: No dropable key in 8600
WARN: No tradeable key in 8600
WARN: No crystal_count key in 8600
WARN: No price key in 8600
WARN: No weight key in 8600
WARN: No destroyable key in 8601
WARN: No dropable key in 8601
WARN: No tradeable key in 8601
WARN: No crystal_count key in 8601
WARN: No price key in 8601
WARN: No weight key in 8601
WARN: No destroyable key in 8602
WARN: No dropable key in 8602
WARN: No tradeable key in 8602
WARN: No crystal_count key in 8602
WARN: No price key in 8602
WARN: No weight key in 8602
WARN: No destroyable key in 8603
WARN: No dropable key in 8603
WARN: No tradeable key in 8603
WARN: No crystal_count key in 8603
WARN: No price key in 8603
WARN: No weight key in 8603
WARN: No destroyable key in 8604
WARN: No dropable key in 8604
WARN: No tradeable key in 8604
WARN: No crystal_count key in 8604
WARN: No price key in 8604
WARN: No weight key in 8604
WARN: No destroyable key in 8605
WARN: No dropable key in 8605
WARN: No tradeable key in 8605
WARN: No crystal_count key in 8605
WARN: No price key in 8605
WARN: No weight key in 8605
WARN: No destroyable key in 8606
WARN: No dropable key in 8606
WARN: No tradeable key in 8606
WARN: No crystal_count key in 8606
WARN: No price key in 8606
WARN: No weight key in 8606
WARN: No destroyable key in 8607
WARN: No dropable key in 8607
WARN: No tradeable key in 8607
WARN: No crystal_count key in 8607
WARN: No price key in 8607
WARN: No weight key in 8607
WARN: No destroyable key in 8608
WARN: No dropable key in 8608
WARN: No tradeable key in 8608
WARN: No crystal_count key in 8608
WARN: No price key in 8608
WARN: No weight key in 8608
WARN: No destroyable key in 8609
WARN: No dropable key in 8609
WARN: No tradeable key in 8609
WARN: No crystal_count key in 8609
WARN: No price key in 8609
WARN: No weight key in 8609
WARN: No destroyable key in 8610
WARN: No dropable key in 8610
WARN: No tradeable key in 8610
WARN: No crystal_count key in 8610
WARN: No price key in 8610
WARN: No weight key in 8610
WARN: No destroyable key in 8611
WARN: No dropable key in 8611
WARN: No tradeable key in 8611
WARN: No crystal_count key in 8611
WARN: No price key in 8611
WARN: No weight key in 8611
WARN: No destroyable key in 8612
WARN: No dropable key in 8612
WARN: No tradeable key in 8612
WARN: No crystal_count key in 8612
WARN: No price key in 8612
WARN: No weight key in 8612
WARN: No destroyable key in 8613
WARN: No dropable key in 8613
WARN: No tradeable key in 8613
WARN: No crystal_count key in 8613
WARN: No price key in 8613
WARN: No weight key in 8613
WARN: No destroyable key in 8614
WARN: No dropable key in 8614
WARN: No tradeable key in 8614
WARN: No crystal_count key in 8614
WARN: No price key in 8614
WARN: No weight key in 8614
WARN: No destroyable key in 8615
WARN: No dropable key in 8615
WARN: No tradeable key in 8615
WARN: No crystal_count key in 8615
WARN: No destroyable key in 8616
WARN: No dropable key in 8616
WARN: No tradeable key in 8616
WARN: No crystal_count key in 8616
WARN: No destroyable key in 8617
WARN: No dropable key in 8617
WARN: No tradeable key in 8617
WARN: No crystal_count key in 8617
WARN: No destroyable key in 8618
WARN: No dropable key in 8618
WARN: No tradeable key in 8618
WARN: No crystal_count key in 8618
WARN: No price key in 8618
WARN: No destroyable key in 8619
WARN: No dropable key in 8619
WARN: No tradeable key in 8619
WARN: No crystal_count key in 8619
WARN: No destroyable key in 8620
WARN: No dropable key in 8620
WARN: No tradeable key in 8620
WARN: No crystal_count key in 8620
WARN: No destroyable key in 8621
WARN: No crystal_count key in 8621
WARN: No destroyable key in 8622
WARN: No dropable key in 8622
WARN: No tradeable key in 8622
WARN: No crystal_count key in 8622
WARN: No destroyable key in 8623
WARN: No dropable key in 8623
WARN: No tradeable key in 8623
WARN: No crystal_count key in 8623
WARN: No destroyable key in 8624
WARN: No dropable key in 8624
WARN: No tradeable key in 8624
WARN: No crystal_count key in 8624
WARN: No destroyable key in 8625
WARN: No dropable key in 8625
WARN: No tradeable key in 8625
WARN: No crystal_count key in 8625
WARN: No destroyable key in 8626
WARN: No dropable key in 8626
WARN: No tradeable key in 8626
WARN: No crystal_count key in 8626
WARN: No destroyable key in 8627
WARN: No dropable key in 8627
WARN: No tradeable key in 8627
WARN: No crystal_count key in 8627
WARN: No destroyable key in 8628
WARN: No dropable key in 8628
WARN: No tradeable key in 8628
WARN: No crystal_count key in 8628
WARN: No destroyable key in 8629
WARN: No dropable key in 8629
WARN: No tradeable key in 8629
WARN: No crystal_count key in 8629
WARN: No destroyable key in 8630
WARN: No dropable key in 8630
WARN: No tradeable key in 8630
WARN: No crystal_count key in 8630
WARN: No destroyable key in 8631
WARN: No dropable key in 8631
WARN: No tradeable key in 8631
WARN: No crystal_count key in 8631
WARN: No destroyable key in 8632
WARN: No dropable key in 8632
WARN: No tradeable key in 8632
WARN: No crystal_count key in 8632
WARN: No destroyable key in 8633
WARN: No dropable key in 8633
WARN: No tradeable key in 8633
WARN: No crystal_count key in 8633
WARN: No destroyable key in 8634
WARN: No dropable key in 8634
WARN: No tradeable key in 8634
WARN: No crystal_count key in 8634
WARN: No destroyable key in 8635
WARN: No dropable key in 8635
WARN: No tradeable key in 8635
WARN: No crystal_count key in 8635
WARN: No destroyable key in 8636
WARN: No dropable key in 8636
WARN: No tradeable key in 8636
WARN: No crystal_count key in 8636
WARN: No destroyable key in 8637
WARN: No dropable key in 8637
WARN: No tradeable key in 8637
WARN: No crystal_count key in 8637
WARN: No destroyable key in 8638
WARN: No dropable key in 8638
WARN: No tradeable key in 8638
WARN: No crystal_count key in 8638
WARN: No destroyable key in 8639
WARN: No dropable key in 8639
WARN: No tradeable key in 8639
WARN: No crystal_count key in 8639
WARN: No destroyable key in 8640
WARN: No dropable key in 8640
WARN: No tradeable key in 8640
WARN: No crystal_count key in 8640
WARN: No destroyable key in 8641
WARN: No dropable key in 8641
WARN: No tradeable key in 8641
WARN: No crystal_count key in 8641
WARN: No destroyable key in 8642
WARN: No dropable key in 8642
WARN: No tradeable key in 8642
WARN: No crystal_count key in 8642
WARN: No destroyable key in 8643
WARN: No dropable key in 8643
WARN: No tradeable key in 8643
WARN: No crystal_count key in 8643
WARN: No destroyable key in 8644
WARN: No dropable key in 8644
WARN: No tradeable key in 8644
WARN: No crystal_count key in 8644
WARN: No destroyable key in 8645
WARN: No dropable key in 8645
WARN: No tradeable key in 8645
WARN: No crystal_count key in 8645
WARN: No destroyable key in 8646
WARN: No dropable key in 8646
WARN: No tradeable key in 8646
WARN: No crystal_count key in 8646
WARN: No destroyable key in 8647
WARN: No dropable key in 8647
WARN: No tradeable key in 8647
WARN: No crystal_count key in 8647
WARN: No destroyable key in 8648
WARN: No dropable key in 8648
WARN: No tradeable key in 8648
WARN: No crystal_count key in 8648
WARN: No destroyable key in 8649
WARN: No dropable key in 8649
WARN: No tradeable key in 8649
WARN: No crystal_count key in 8649
WARN: No destroyable key in 8650
WARN: No dropable key in 8650
WARN: No tradeable key in 8650
WARN: No crystal_count key in 8650
WARN: No destroyable key in 8651
WARN: No dropable key in 8651
WARN: No tradeable key in 8651
WARN: No crystal_count key in 8651
WARN: No destroyable key in 8652
WARN: No dropable key in 8652
WARN: No tradeable key in 8652
WARN: No crystal_count key in 8652
WARN: No destroyable key in 8653
WARN: No dropable key in 8653
WARN: No tradeable key in 8653
WARN: No crystal_count key in 8653
WARN: No destroyable key in 8654
WARN: No dropable key in 8654
WARN: No tradeable key in 8654
WARN: No crystal_count key in 8654
WARN: No destroyable key in 8655
WARN: No dropable key in 8655
WARN: No tradeable key in 8655
WARN: No crystal_count key in 8655
WARN: No destroyable key in 8656
WARN: No dropable key in 8656
WARN: No tradeable key in 8656
WARN: No crystal_count key in 8656
WARN: No destroyable key in 8657
WARN: No dropable key in 8657
WARN: No tradeable key in 8657
WARN: No crystal_count key in 8657
WARN: No destroyable key in 8658
WARN: No dropable key in 8658
WARN: No tradeable key in 8658
WARN: No crystal_count key in 8658
WARN: No destroyable key in 8659
WARN: No dropable key in 8659
WARN: No tradeable key in 8659
WARN: No crystal_count key in 8659
WARN: No price key in 8659
WARN: No weight key in 8659
WARN: No destroyable key in 8660
WARN: No dropable key in 8660
WARN: No tradeable key in 8660
WARN: No crystal_count key in 8660
WARN: No price key in 8660
WARN: No destroyable key in 8661
WARN: No dropable key in 8661
WARN: No tradeable key in 8661
WARN: No crystal_count key in 8661
WARN: No price key in 8661
WARN: No destroyable key in 8662
WARN: No crystal_count key in 8662
WARN: No price key in 8662
WARN: No destroyable key in 8663
WARN: No dropable key in 8663
WARN: No tradeable key in 8663
WARN: No crystal_count key in 8663
WARN: No price key in 8663
WARN: No destroyable key in 8664
WARN: No dropable key in 8664
WARN: No tradeable key in 8664
WARN: No crystal_count key in 8664
WARN: No price key in 8664
WARN: No destroyable key in 8665
WARN: No dropable key in 8665
WARN: No tradeable key in 8665
WARN: No crystal_count key in 8665
WARN: No price key in 8665
WARN: No destroyable key in 8666
WARN: No dropable key in 8666
WARN: No tradeable key in 8666
WARN: No crystal_count key in 8666
WARN: No price key in 8666
WARN: No destroyable key in 8667
WARN: No dropable key in 8667
WARN: No tradeable key in 8667
WARN: No crystal_count key in 8667
WARN: No price key in 8667
WARN: No destroyable key in 8668
WARN: No dropable key in 8668
WARN: No tradeable key in 8668
WARN: No crystal_count key in 8668
WARN: No price key in 8668
WARN: No destroyable key in 8669
WARN: No dropable key in 8669
WARN: No tradeable key in 8669
WARN: No crystal_count key in 8669
WARN: No price key in 8669
WARN: No destroyable key in 8670
WARN: No dropable key in 8670
WARN: No tradeable key in 8670
WARN: No crystal_count key in 8670
WARN: No price key in 8670
WARN: No destroyable key in 8671
WARN: No dropable key in 8671
WARN: No tradeable key in 8671
WARN: No crystal_count key in 8671
WARN: No price key in 8671
WARN: No destroyable key in 8672
WARN: No dropable key in 8672
WARN: No tradeable key in 8672
WARN: No crystal_count key in 8672
WARN: No price key in 8672
WARN: No destroyable key in 8673
WARN: No dropable key in 8673
WARN: No tradeable key in 8673
WARN: No crystal_count key in 8673
WARN: No price key in 8673
WARN: No destroyable key in 8674
WARN: No dropable key in 8674
WARN: No tradeable key in 8674
WARN: No crystal_count key in 8674
WARN: No price key in 8674
WARN: No destroyable key in 8675
WARN: No dropable key in 8675
WARN: No tradeable key in 8675
WARN: No crystal_count key in 8675
WARN: No price key in 8675
WARN: No destroyable key in 8676
WARN: No dropable key in 8676
WARN: No tradeable key in 8676
WARN: No crystal_count key in 8676
WARN: No price key in 8676
WARN: No destroyable key in 8677
WARN: No dropable key in 8677
WARN: No tradeable key in 8677
WARN: No crystal_count key in 8677
WARN: No price key in 8677
WARN: No destroyable key in 8678
WARN: No dropable key in 8678
WARN: No tradeable key in 8678
WARN: No destroyable key in 8679
WARN: No dropable key in 8679
WARN: No tradeable key in 8679
WARN: No destroyable key in 8680
WARN: No dropable key in 8680
WARN: No tradeable key in 8680
WARN: No destroyable key in 8681
WARN: No dropable key in 8681
WARN: No tradeable key in 8681
WARN: No destroyable key in 8682
WARN: No dropable key in 8682
WARN: No tradeable key in 8682
WARN: No destroyable key in 8683
WARN: No dropable key in 8683
WARN: No tradeable key in 8683
WARN: No destroyable key in 8684
